Continent,Location,Date,Population,new_vaccinations,people_vaccinated,(people_vaccinated/population)*100
Asia,Nepal,20/01,29136808,,0,0.0000
Asia,Nepal,20/01,29136808,,0,0.0000
Asia,Nepal,20/01,29136808,,0,0.0000
Asia,Nepal,20/01,29136808,,0,0.0000
Asia,Nepal,20/01,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/02,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/03,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/04,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/05,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/06,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/07,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/08,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/09,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/10,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/11,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,20/12,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/01,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/02,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/03,29136808,,0,0.0000
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/04,29136808,9626,232902,0.7993
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/04,29136808,13976,232902,0.7993
Asia,Nepal,21/04,29136808,23605,232902,0.7993
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/04,29136808,11733,232902,0.7993
Asia,Nepal,21/04,29136808,11009,232902,0.7993
Asia,Nepal,21/04,29136808,40071,232902,0.7993
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/04,29136808,32263,232902,0.7993
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/04,29136808,12741,232902,0.7993
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/04,29136808,5422,232902,0.7993
Asia,Nepal,21/04,29136808,5861,232902,0.7993
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/04,29136808,14828,232902,0.7993
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/04,29136808,9446,232902,0.7993
Asia,Nepal,21/04,29136808,14494,232902,0.7993
Asia,Nepal,21/04,29136808,4514,232902,0.7993
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/04,29136808,23313,232902,0.7993
Asia,Nepal,21/04,29136808,,232902,0.7993
Asia,Nepal,21/05,29136808,,232902,0.7993
Asia,Nepal,21/05,29136808,,232902,0.7993
Asia,Nepal,21/05,29136808,,232902,0.7993
Africa,Niger,20/03,24206636,,0,0.0000
Africa,Niger,20/03,24206636,,0,0.0000
Africa,Niger,20/03,24206636,,0,0.0000
Africa,Niger,20/03,24206636,,0,0.0000
Africa,Niger,20/03,24206636,,0,0.0000
Africa,Niger,20/03,24206636,,0,0.0000
Africa,Niger,20/03,24206636,,0,0.0000
Africa,Niger,20/03,24206636,,0,0.0000
Africa,Niger,20/03,24206636,,0,0.0000
Africa,Niger,20/03,24206636,,0,0.0000
Africa,Niger,20/03,24206636,,0,0.0000
Africa,Niger,20/03,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/04,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/05,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
Africa,Niger,20/06,24206636,,0,0.0000
